Caller,Callee,CallTime,Duration,IMEI,IMSI,CellTowerID,FraudType
+918609627883,+919839840224,2023-02-26 09:33:28,2373,138533805549065,454188742398302,TWR-1786,None
+917782424812,+917061511378,2023-02-25 12:25:55,2599,367773149589799,455839565106975,TWR-6284,None
+919457093814,+919064918807,2023-07-07 21:45:39,3513,311386882454089,457091184359933,TWR-8407,None
+918946451655,+919668517131,2023-04-13 01:31:00,2235,232651954134165,439310740273679,TWR-9429,Vishing
+918448497437,+917800235735,2023-04-10 03:25:23,1396,969204689637016,464220708520706,TWR-2581,SIM Swap
+918470489522,+919229401246,2023-04-13 02:03:50,258,511431160653731,490393713577523,TWR-1416,SIM Swap
+917542145861,+917406233127,2023-03-30 04:57:32,1873,225128847392053,477468841706931,TWR-5844,None
+918493034763,+918318685558,2023-06-25 18:12:35,1786,193415279051338,471034342474049,TWR-3991,Vishing
+919194318630,+917836994570,2023-02-25 00:49:05,3440,349789631045426,402352679624837,TWR-4255,SIM Swap
+918520145689,+919257326085,2023-08-22 09:07:56,3194,733748846180892,474671699795844,TWR-9602,None
+919289888697,+918557596313,2023-07-29 12:06:20,943,697709111613907,452699964922616,TWR-3600,None
+919922282450,+917711399124,2023-09-04 13:45:55,2598,796016024341385,421400602634486,TWR-9860,SIM Swap
+918821133740,+917868425749,2023-04-19 03:04:31,200,551345008758106,454856595746977,TWR-9548,Vishing
+919046748738,+919010062518,2023-05-06 00:31:25,557,100396425452286,435369377248841,TWR-6105,None
+919633318617,+919551145824,2023-01-26 22:45:32,242,562042940230390,420234193529423,TWR-8879,None
+918041370923,+918680355571,2023-11-02 08:58:01,653,571761982704961,483233850559966,TWR-4168,None
+918504988056,+917302931075,2023-03-29 21:18:57,1131,239016930643611,421370349878524,TWR-4372,Vishing
+917611639567,+919887240519,2023-04-17 23:34:09,3115,112126099147183,416508294167329,TWR-9529,Vishing
+919251597773,+917440716091,2023-10-27 16:22:26,2574,630422441429543,492944089495984,TWR-8180,Vishing
+917536288908,+919324691756,2023-10-16 12:26:21,2498,273024709012630,405768089364587,TWR-7250,Vishing
+917484633691,+919692507842,2023-07-01 04:20:04,1744,289663973287910,499891817835178,TWR-8983,Vishing
+917964793172,+919245577736,2023-02-10 00:29:49,362,923890681204652,433957568579916,TWR-9102,SIM Swap
+918857475915,+918811076569,2023-01-23 00:02:23,2613,415481539684213,438825355205718,TWR-5123,SIM Swap
+919181085554,+918412312682,2023-06-12 23:22:41,2731,382883022881483,450199505113210,TWR-2361,None
+917434354255,+919085416061,2023-04-05 06:32:24,2399,349260552929449,461046908866377,TWR-5354,None
+919095351182,+919408062563,2023-08-24 14:18:01,3430,523138312354370,473038524315190,TWR-7268,None
+919584119955,+917462987491,2023-08-18 06:23:45,3433,823593728712217,413876842071899,TWR-2555,None
+918024840686,+918549198250,2023-08-14 07:07:46,2755,574940076917738,455417169669136,TWR-1653,Vishing
+919779223813,+918890838239,2023-11-27 23:23:15,1887,141968370709486,456113490870321,TWR-8074,SIM Swap
+917110125417,+917927882751,2023-08-09 04:10:14,740,809902363153444,446299515306875,TWR-2618,Vishing
+918770144617,+917121867872,2023-10-11 03:18:25,1870,503732309626605,496124882950132,TWR-6636,Vishing
+918068163030,+918188127446,2023-06-23 05:05:11,3210,465364483231759,498391078790417,TWR-5311,None
+917899284625,+919398643737,2023-10-27 08:27:34,3536,829906272691319,424214233062180,TWR-9189,None
+918433502310,+918510989665,2023-08-28 09:17:23,2204,456384478729871,443043426440080,TWR-2659,SIM Swap
+917388404545,+919746424294,2023-06-07 16:48:09,1281,659791528100938,426206341997120,TWR-7270,None
+918136793631,+919084951645,2023-05-17 03:46:19,1380,592885318257766,450873440000634,TWR-3608,None
+918386242699,+917068407369,2023-02-13 07:04:28,777,449621426842139,471231641033402,TWR-5853,SIM Swap
+919311784874,+917764109494,2023-06-04 13:21:38,2533,185494311761143,413139158023209,TWR-2483,SIM Swap
+919568258941,+919848380131,2023-06-07 03:29:27,3490,264116126513191,447874780197208,TWR-9729,Vishing
+918704057243,+917571369294,2023-12-24 18:44:59,1577,928984334046219,486330104993144,TWR-2346,Vishing
+917965615414,+918900677856,2023-11-17 20:07:38,167,716977403185594,493944485436078,TWR-5485,None
+919123830957,+917964085303,2023-11-20 14:26:02,2847,346548230771709,461973053057833,TWR-4538,None
+917053336429,+918274716830,2023-04-05 15:15:50,85,789298689436815,458340426057003,TWR-4149,Vishing
+917799113190,+919227247142,2023-08-14 14:20:22,1636,747907100576360,454481570518438,TWR-5284,SIM Swap
+918563234619,+918131970155,2023-06-17 12:08:39,1516,460460433337887,450253438230859,TWR-2262,SIM Swap
+917577642187,+918381530138,2023-11-30 23:15:55,3389,890875218854527,481482136447752,TWR-3109,None
+919179497616,+919043277894,2023-07-27 21:54:57,1284,780145979964632,490772854521259,TWR-4669,Vishing
+918155919325,+919466424284,2023-11-21 21:48:07,217,796714391598819,469966897893269,TWR-8146,None
+917735904793,+917094983987,2023-08-06 11:11:37,1836,832148295949642,467080292172872,TWR-3422,None
+919929197818,+918522189131,2023-01-26 09:41:27,2944,741484616227815,469074231321633,TWR-8058,SIM Swap
+917572763028,+918701863688,2023-03-25 13:50:52,2710,448830595651599,498125135236322,TWR-5991,Vishing
+917998856260,+919447518750,2023-11-07 01:46:46,3587,262390167156062,475946902962382,TWR-6152,None
+919618188178,+917227508365,2023-10-04 13:22:51,3090,761405027846960,409994291633317,TWR-2042,SIM Swap
+918776877098,+917692379737,2023-10-12 11:55:11,797,971146505212580,404149716819633,TWR-9109,SIM Swap
+917513249015,+918425027707,2023-02-04 14:31:32,385,554364358947566,498649274178153,TWR-7347,Vishing
+918637631126,+919991079901,2023-07-04 05:47:56,567,486516335879425,413491278211076,TWR-6098,Vishing
+917761974228,+918848385946,2023-12-08 09:28:31,1032,202157943252450,436662633545233,TWR-7576,None
+917973412274,+918508395446,2023-09-09 08:34:36,2592,482488662878909,473727812449839,TWR-5223,None
+919603434915,+917261567298,2023-08-05 08:48:46,242,520128043177620,423712924569031,TWR-1028,SIM Swap
+917054024164,+917020018974,2023-05-07 22:33:10,1575,131135533322098,479287536163394,TWR-7141,None
+917740422125,+917809524420,2023-09-05 04:26:23,2543,304674511282122,430732789729479,TWR-6656,None
+919934240392,+917664307611,2023-08-21 21:46:47,1532,299203048435331,462023156446005,TWR-3908,SIM Swap
+917639304826,+918911717647,2023-01-12 18:48:17,2548,993567765678882,416930506406514,TWR-6106,Vishing
+917462889778,+918499175612,2023-09-23 06:19:12,738,683765899425093,470038459996738,TWR-4164,SIM Swap
+917666804914,+919633637904,2023-12-24 07:00:48,1381,611912589974407,492676497680208,TWR-9978,Vishing
+918923868671,+917499855295,2023-09-17 16:46:59,2271,480938110515386,451467650624158,TWR-3316,None
+919107833160,+917808914943,2023-11-05 09:07:09,1655,503430751709938,499590239910565,TWR-2618,SIM Swap
+917390642177,+919849764904,2023-09-12 07:13:00,1312,693731605503488,480936781778211,TWR-9715,SIM Swap
+918693011306,+919346689032,2023-09-07 19:02:40,823,460645322470474,463033521899656,TWR-4244,Vishing
+919690106712,+918831027029,2023-06-06 23:46:19,1782,192760028181925,403352181023493,TWR-9048,None
+918380894268,+919410563241,2023-07-08 00:10:51,2497,444410802419420,498361984028365,TWR-1903,SIM Swap
+917178810419,+917807792705,2023-02-04 15:17:15,1257,761433090059569,476392741933710,TWR-3840,SIM Swap
+918347132091,+917205969598,2023-07-27 11:57:49,114,533359206341933,449504601534086,TWR-9810,None
+919938467884,+918863174267,2023-10-14 19:41:33,2082,672794784213957,495860967756052,TWR-1732,None
+917423701678,+918963804014,2023-03-14 02:53:58,907,460638578723377,469703898737482,TWR-4387,SIM Swap
+919750587867,+919632888180,2023-01-07 01:20:04,185,529517869799866,416371081270509,TWR-5758,None
+918032455937,+919832935468,2023-11-12 23:39:12,3405,518588493517688,406298148455562,TWR-3554,None
+919571618698,+918057305676,2023-08-30 11:15:29,2738,576079610648515,480297335876066,TWR-6074,None
+919806058284,+918170872239,2023-06-08 22:03:07,2827,568245968470877,458217523871431,TWR-7178,Vishing
+917813881318,+919096873862,2023-04-09 10:05:48,2458,805414063424869,455657160585803,TWR-1684,SIM Swap
+918928990967,+917553570803,2023-09-15 11:15:47,2824,179402018069730,416100275883918,TWR-2888,None
+919098249631,+917285616693,2023-03-13 05:01:32,2199,288438801224929,497817582178638,TWR-7524,Vishing
+919303219540,+918230245979,2023-04-21 13:38:28,3504,394422456737444,455577389632369,TWR-4311,None
+919382633028,+919138752908,2023-03-19 23:28:53,520,627997662876121,415386629369614,TWR-2825,None
+917163342976,+918666721542,2023-03-13 15:27:45,342,880944293620197,409486751290359,TWR-4960,Vishing
+919642782834,+918593011533,2023-06-20 03:28:03,3024,597671358633386,493291160953014,TWR-9251,None
+917903795783,+918365461649,2023-01-17 23:51:11,2329,484322919467397,449272618711069,TWR-8569,None
+919766539517,+917242357093,2023-06-01 23:17:27,1556,669247628772752,431697132016498,TWR-4014,SIM Swap
+917834680048,+918442630676,2023-09-13 13:07:06,2953,128494697980807,462001595283015,TWR-2136,None
+919584110265,+919270133340,2023-04-22 18:33:04,2280,261409857861626,407981413118121,TWR-2824,SIM Swap
+917279737021,+918760610909,2023-07-21 04:33:03,2188,796463381782664,423913177385441,TWR-6270,Vishing
+917165055708,+917616269718,2023-12-17 02:46:18,425,363082570899339,453648461841537,TWR-1056,SIM Swap
+917250901410,+918664416934,2023-10-26 12:45:38,2322,958131135071283,404954795762672,TWR-9938,None
+917085011839,+919786843773,2023-11-17 00:13:18,1951,743445960805970,454334105647028,TWR-5627,SIM Swap
+919645910709,+918661152212,2023-06-24 15:14:21,3064,868856001339626,486214985481799,TWR-5096,Vishing
+919734595252,+918954142612,2023-07-06 01:48:24,627,703994611775649,450684391277375,TWR-4667,None
+918232069384,+919736294501,2023-10-11 21:12:49,714,514417787978499,402949525864831,TWR-8073,Vishing
+917618405605,+917182771862,2023-06-28 14:52:39,1680,240764985727879,488174991973422,TWR-6782,None
+918742864910,+918808785316,2023-12-10 03:57:07,1711,925791045217278,462472241984739,TWR-7364,Vishing
+918561479438,+918450845688,2023-05-07 14:38:33,2725,249874596983636,474580918710711,TWR-4373,None
+917931833126,+917820188741,2023-08-09 17:44:49,797,842336689854883,487101009590148,TWR-6954,Vishing
+919354524739,+918753240399,2023-05-26 13:32:39,2637,340394932645511,419891680737891,TWR-8704,None
+919331431528,+919801338468,2023-06-25 15:55:34,1230,972097214294090,487762803857107,TWR-7752,None
+917856458337,+917932772992,2023-05-12 03:26:06,2259,276453963618867,454085061372700,TWR-9478,Vishing
+917774448006,+918902586094,2023-01-10 06:09:43,2842,534561382752080,493873242155357,TWR-3823,Vishing
+919923284290,+919419629953,2023-10-26 17:50:12,638,552473263763140,427839122613250,TWR-3468,Vishing
+918359317161,+919012534777,2023-04-06 10:04:32,3555,246994132424278,444502246449975,TWR-9693,SIM Swap
+919697607196,+917151619332,2023-09-20 14:32:31,397,173589054659551,403019730302791,TWR-1142,None
+918423818740,+917386319309,2023-05-02 16:06:38,1461,937201667048828,443285595288033,TWR-2081,Vishing
+919676759681,+918355062315,2023-08-15 14:08:03,3392,634901440216654,499021925374414,TWR-3870,Vishing
+918302407938,+917435936978,2023-11-08 14:18:46,2301,271158228727724,458429436277169,TWR-2940,SIM Swap
+919655530565,+918759561728,2023-03-03 11:16:49,2300,807834457418785,498498501776982,TWR-5607,SIM Swap
+918071121023,+917486879361,2023-09-15 19:42:30,600,600917350716989,419082708824841,TWR-7241,Vishing
+918629380679,+919048184216,2023-03-08 04:46:59,3142,759973350340248,451001954748521,TWR-8224,SIM Swap
+919456335839,+917780969663,2023-06-23 17:26:58,81,653681286421857,494544885753102,TWR-6633,Vishing
+917365117358,+918589001157,2023-01-27 18:06:04,725,802597099660938,495332383041188,TWR-7449,None
+917476620308,+919872920236,2023-03-18 13:24:06,2597,429154786053474,449920761675933,TWR-9105,None
+919670877772,+919535416845,2023-06-12 05:36:23,692,316196854184736,439442889813304,TWR-9526,None
+919102854879,+918368237192,2023-12-18 18:49:23,683,831162570955004,498587704967440,TWR-6023,Vishing
+918928144251,+918859504688,2023-05-12 01:53:39,165,944421806988710,464470279589583,TWR-2314,Vishing
+919367704310,+917134749473,2023-02-20 17:44:41,3571,112024294249786,480735655523132,TWR-1314,Vishing
+918634970014,+917857457546,2023-12-18 06:52:32,1925,537293727402553,497852394451244,TWR-5428,SIM Swap
+918611222451,+918441540984,2023-05-23 10:46:00,3289,982843385334802,457305276937945,TWR-6605,None
+918487085585,+918123511619,2023-08-03 12:34:46,790,417099534974362,411722111100605,TWR-8370,SIM Swap
+917364193040,+919861404236,2023-12-21 16:57:41,1305,672849258096026,415976830887759,TWR-1376,None
+917459774564,+918043509684,2023-01-29 21:35:40,725,173136306806797,480488348578306,TWR-4882,None
+917323890137,+917041425984,2023-10-08 19:50:48,55,795200195177291,421986239879946,TWR-8549,SIM Swap
+918421207411,+919855887294,2023-02-11 02:25:57,2509,163235327392249,419523650651369,TWR-4268,SIM Swap
+917348560665,+917797037746,2023-02-05 14:44:31,2941,203117661039555,460932717525904,TWR-4818,None
+917214742470,+917341071759,2023-05-31 06:10:41,1312,695976643255019,466998022226723,TWR-4232,SIM Swap
+919127298935,+919600421551,2023-10-02 06:57:02,762,424332175633717,495162437456804,TWR-2003,Vishing
+917794259063,+919180058372,2023-01-03 10:50:42,325,396405132234654,480983936231635,TWR-4102,SIM Swap
+917532620219,+917325471606,2023-03-15 02:08:14,766,461871819336456,422858793980131,TWR-7466,SIM Swap
+919543944354,+918274400526,2023-08-22 14:53:21,1688,821247444146999,430714536930320,TWR-7988,Vishing
+918480728817,+918034102242,2023-07-26 01:05:32,28,869589283124672,439609269310289,TWR-3642,None
+917264654064,+917269650838,2023-07-11 19:41:47,1409,925191648652088,487235340182146,TWR-8046,None
+919894958386,+918915263394,2023-01-05 15:50:17,3048,199341195549464,482773977237725,TWR-6922,SIM Swap
+919925219832,+919600632148,2023-09-21 09:14:26,269,395479014795868,463442332298568,TWR-6867,SIM Swap
+919063511934,+918591042243,2023-07-14 01:29:39,1229,650665330819080,476829721354323,TWR-4117,None
+919522129892,+917732519312,2023-01-17 13:59:16,2829,561315363001094,445648895151523,TWR-7606,Vishing
+918994550931,+918942082903,2023-03-01 07:07:33,581,945046574503691,459053161338192,TWR-1401,None
+918360317079,+918638346838,2023-12-04 23:19:21,2589,549705192326768,401964370766988,TWR-8116,SIM Swap
+917742084252,+917648706057,2023-08-19 06:34:29,753,206786703861687,455065846093796,TWR-8737,None
+918163464032,+918448757826,2023-03-18 19:13:26,88,541614968325607,442714129722239,TWR-5549,None
+917815812107,+919089650927,2023-08-24 16:01:08,2964,587352082853738,422496401310788,TWR-8984,SIM Swap
+917256669026,+918517710020,2023-02-11 04:05:55,274,463985391357267,467090421513965,TWR-5740,None
+918009971950,+919228068818,2023-07-11 22:34:20,3291,568762250067509,401823172844492,TWR-6046,SIM Swap
+917681192124,+918454192201,2023-09-02 20:18:14,1272,796345985705366,486077282109059,TWR-2996,SIM Swap
+917555889375,+919274772408,2023-04-20 11:28:17,1397,520360152000644,496902223737464,TWR-3099,Vishing
+919428063931,+919033766015,2023-01-25 12:22:03,72,516592273061807,434636407278795,TWR-4431,Vishing
+919956147725,+918002610057,2023-12-20 11:10:36,3571,451886252034232,478109480117998,TWR-6582,SIM Swap
+918421894948,+919999302585,2023-03-17 11:43:55,520,462353357573153,489042323938866,TWR-4750,SIM Swap
+919546206000,+919617297746,2023-04-03 01:10:00,3331,380460589861459,479278604818701,TWR-8696,None
+918346300658,+919194558476,2023-12-09 00:58:53,391,944641328379855,487763998908301,TWR-6269,None
+919273049424,+919108573303,2023-06-29 16:34:35,2468,399499785477106,463256565778082,TWR-7382,None
+918186314486,+917614538367,2023-05-22 06:41:53,3472,166455074454375,434705370479272,TWR-4659,SIM Swap
+917013113530,+918405375060,2023-05-19 07:44:00,3378,643307438691683,420566716660473,TWR-5468,Vishing
+919081760802,+918349342488,2023-08-23 20:52:28,2196,827154330167485,484103721923630,TWR-2972,Vishing
+917260115890,+917837274168,2023-07-23 07:23:38,3272,418018723683648,459529861668533,TWR-1178,Vishing
+918120934411,+917877204248,2023-02-25 22:43:58,1212,132448586513939,490635198631057,TWR-7904,None
+918583260877,+918996899842,2023-10-29 06:57:04,604,804690087654491,478144275744485,TWR-3571,SIM Swap
+918907563665,+918348993465,2023-02-11 20:15:17,1120,410691302519330,499399277592909,TWR-8427,Vishing
+917699654867,+919518913862,2023-02-19 22:02:21,1322,119090941105563,407374991057858,TWR-6349,SIM Swap
+919049135413,+918584078422,2023-02-25 01:13:56,1291,911215520604432,477422691215197,TWR-1417,SIM Swap
+918865130878,+919775958983,2023-05-06 18:49:11,1620,467727274446377,404860874469725,TWR-5635,Vishing
+919429306031,+919441816160,2023-01-16 07:03:42,2095,913771988453763,469901159105808,TWR-2046,None
+917600915071,+917650987897,2023-02-09 17:04:08,2141,364603116183377,447589771291048,TWR-2329,Vishing
+918475635201,+917298828907,2023-07-11 06:01:11,1640,169975948421998,458598492299942,TWR-7487,SIM Swap
+917665651247,+919354060910,2023-11-16 13:28:48,366,333349070859096,422387295831625,TWR-2888,Vishing
+917976659053,+918027636960,2023-01-22 22:45:01,2640,727897089608503,407383152828287,TWR-4694,Vishing
+917182084427,+917181144026,2023-03-27 01:14:10,3106,255009108409273,444961867645892,TWR-6291,Vishing
+919724429175,+919878757685,2023-06-03 17:12:18,78,961916228455225,469274771508936,TWR-1385,SIM Swap
+919994127977,+918782148209,2023-08-02 14:39:40,278,325318451672580,405066299049608,TWR-4421,None
+919502845758,+919110826315,2023-01-03 18:39:53,1431,190777148112992,471654520454936,TWR-3689,Vishing
